Entity,Code,Day,Weekly cases
Brazil,BRA,2020-01-09,0
Brazil,BRA,2020-01-10,0
Brazil,BRA,2020-01-11,0
Brazil,BRA,2020-01-12,0
Brazil,BRA,2020-01-13,0
Brazil,BRA,2020-01-14,0
Brazil,BRA,2020-01-15,0
Brazil,BRA,2020-01-16,0
Brazil,BRA,2020-01-17,0
Brazil,BRA,2020-01-18,0
Brazil,BRA,2020-01-19,0
Brazil,BRA,2020-01-20,0
Brazil,BRA,2020-01-21,0
Brazil,BRA,2020-01-22,0
Brazil,BRA,2020-01-23,0
Brazil,BRA,2020-01-24,0
Brazil,BRA,2020-01-25,0
Brazil,BRA,2020-01-26,0
Brazil,BRA,2020-01-27,0
Brazil,BRA,2020-01-28,0
Brazil,BRA,2020-01-29,0
Brazil,BRA,2020-01-30,0
Brazil,BRA,2020-01-31,0
Brazil,BRA,2020-02-01,0
Brazil,BRA,2020-02-02,0
Brazil,BRA,2020-02-03,0
Brazil,BRA,2020-02-04,0
Brazil,BRA,2020-02-05,0
Brazil,BRA,2020-02-06,0
Brazil,BRA,2020-02-07,0
Brazil,BRA,2020-02-08,0
Brazil,BRA,2020-02-09,0
Brazil,BRA,2020-02-10,0
Brazil,BRA,2020-02-11,0
Brazil,BRA,2020-02-12,0
Brazil,BRA,2020-02-13,0
Brazil,BRA,2020-02-14,0
Brazil,BRA,2020-02-15,0
Brazil,BRA,2020-02-16,0
Brazil,BRA,2020-02-17,0
Brazil,BRA,2020-02-18,0
Brazil,BRA,2020-02-19,0
Brazil,BRA,2020-02-20,0
Brazil,BRA,2020-02-21,0
Brazil,BRA,2020-02-22,0
Brazil,BRA,2020-02-23,0
Brazil,BRA,2020-02-24,0
Brazil,BRA,2020-02-25,0
Brazil,BRA,2020-02-26,0
Brazil,BRA,2020-02-27,1
Brazil,BRA,2020-02-28,1
Brazil,BRA,2020-02-29,1
Brazil,BRA,2020-03-01,1
Brazil,BRA,2020-03-02,2
Brazil,BRA,2020-03-03,2
Brazil,BRA,2020-03-04,2
Brazil,BRA,2020-03-05,1
Brazil,BRA,2020-03-06,2
Brazil,BRA,2020-03-07,7
Brazil,BRA,2020-03-08,12
Brazil,BRA,2020-03-09,17
Brazil,BRA,2020-03-10,23
Brazil,BRA,2020-03-11,23
Brazil,BRA,2020-03-12,32
Brazil,BRA,2020-03-13,57
Brazil,BRA,2020-03-14,69
Brazil,BRA,2020-03-15,71
Brazil,BRA,2020-03-16,102
Brazil,BRA,2020-03-17,175
Brazil,BRA,2020-03-18,209
Brazil,BRA,2020-03-19,257
Brazil,BRA,2020-03-20,368
Brazil,BRA,2020-03-21,351
Brazil,BRA,2020-03-22,820
Brazil,BRA,2020-03-23,783
Brazil,BRA,2020-03-24,1346
Brazil,BRA,2020-03-25,1657
Brazil,BRA,2020-03-26,1910
Brazil,BRA,2020-03-27,2005
Brazil,BRA,2020-03-28,2487
Brazil,BRA,2020-03-29,2513
Brazil,BRA,2020-03-30,2999
Brazil,BRA,2020-03-31,2710
Brazil,BRA,2020-04-01,2688
Brazil,BRA,2020-04-02,3516
Brazil,BRA,2020-04-03,4403
Brazil,BRA,2020-04-04,4995
Brazil,BRA,2020-04-05,5639
Brazil,BRA,2020-04-06,6375
Brazil,BRA,2020-04-07,6874
Brazil,BRA,2020-04-08,7477
Brazil,BRA,2020-04-09,8000
Brazil,BRA,2020-04-10,9091
Brazil,BRA,2020-04-11,9947
Brazil,BRA,2020-04-12,10582
Brazil,BRA,2020-04-13,10449
Brazil,BRA,2020-04-14,11039
Brazil,BRA,2020-04-15,11374
Brazil,BRA,2020-04-16,11545
Brazil,BRA,2020-04-17,12393
Brazil,BRA,2020-04-18,12568
Brazil,BRA,2020-04-19,14044
Brazil,BRA,2020-04-20,15872
Brazil,BRA,2020-04-21,16485
Brazil,BRA,2020-04-22,17151
Brazil,BRA,2020-04-23,17817
Brazil,BRA,2020-04-24,17437
Brazil,BRA,2020-04-25,19067
Brazil,BRA,2020-04-26,19313
Brazil,BRA,2020-04-27,21910
Brazil,BRA,2020-04-28,23234
Brazil,BRA,2020-04-29,25920
Brazil,BRA,2020-04-30,28807
Brazil,BRA,2020-05-01,32405
Brazil,BRA,2020-05-02,35888
Brazil,BRA,2020-05-03,38594
Brazil,BRA,2020-05-04,38050
Brazil,BRA,2020-05-05,39259
Brazil,BRA,2020-05-06,41279
Brazil,BRA,2020-05-07,42829
Brazil,BRA,2020-05-08,47056
Brazil,BRA,2020-05-09,49726
Brazil,BRA,2020-05-10,53739
Brazil,BRA,2020-05-11,59380
Brazil,BRA,2020-05-12,61552
Brazil,BRA,2020-05-13,60551
Brazil,BRA,2020-05-14,62874
Brazil,BRA,2020-05-15,63756
Brazil,BRA,2020-05-16,67812
Brazil,BRA,2020-05-17,72895
Brazil,BRA,2020-05-18,77203
Brazil,BRA,2020-05-19,78381
Brazil,BRA,2020-05-20,85889
Brazil,BRA,2020-05-21,94039
Brazil,BRA,2020-05-22,102605
Brazil,BRA,2020-05-23,107169
Brazil,BRA,2020-05-24,112667
Brazil,BRA,2020-05-25,114256
Brazil,BRA,2020-05-26,122131
Brazil,BRA,2020-05-27,120678
Brazil,BRA,2020-05-28,119594
Brazil,BRA,2020-05-29,120242
Brazil,BRA,2020-05-30,128151
Brazil,BRA,2020-05-31,134276
Brazil,BRA,2020-06-01,151042
Brazil,BRA,2020-06-02,151638
Brazil,BRA,2020-06-03,151549
Brazil,BRA,2020-06-04,164161
Brazil,BRA,2020-06-05,172195
Brazil,BRA,2020-06-06,176703
Brazil,BRA,2020-06-07,180605
Brazil,BRA,2020-06-08,174406
Brazil,BRA,2020-06-09,176909
Brazil,BRA,2020-06-10,180965
Brazil,BRA,2020-06-11,184120
Brazil,BRA,2020-06-12,188400
Brazil,BRA,2020-06-13,187887
Brazil,BRA,2020-06-14,183039
Brazil,BRA,2020-06-15,177668
Brazil,BRA,2020-06-16,175866
Brazil,BRA,2020-06-17,180859
Brazil,BRA,2020-06-18,183686
Brazil,BRA,2020-06-19,182961
Brazil,BRA,2020-06-20,175314
Brazil,BRA,2020-06-21,204103
Brazil,BRA,2020-06-22,217065
Brazil,BRA,2020-06-23,217414
Brazil,BRA,2020-06-24,218199
Brazil,BRA,2020-06-25,222717
Brazil,BRA,2020-06-26,233254
Brazil,BRA,2020-06-27,249972
Brazil,BRA,2020-06-28,242061
Brazil,BRA,2020-06-29,246088
Brazil,BRA,2020-06-30,259105
Brazil,BRA,2020-07-01,261725
Brazil,BRA,2020-07-02,256135
Brazil,BRA,2020-07-03,260122
Brazil,BRA,2020-07-04,268744
Brazil,BRA,2020-07-05,264107
Brazil,BRA,2020-07-06,263337
Brazil,BRA,2020-07-07,258912
Brazil,BRA,2020-07-08,255089
Brazil,BRA,2020-07-09,266548
Brazil,BRA,2020-07-10,264407
Brazil,BRA,2020-07-11,258921
Brazil,BRA,2020-07-12,261746
Brazil,BRA,2020-07-13,262846
Brazil,BRA,2020-07-14,261626
Brazil,BRA,2020-07-15,261683
Brazil,BRA,2020-07-16,258235
Brazil,BRA,2020-07-17,253588
Brazil,BRA,2020-07-18,256372
Brazil,BRA,2020-07-19,245501
Brazil,BRA,2020-07-20,235010
Brazil,BRA,2020-07-21,233708
Brazil,BRA,2020-07-22,233679
Brazil,BRA,2020-07-23,232830
Brazil,BRA,2020-07-24,260766
Brazil,BRA,2020-07-25,275324
Brazil,BRA,2020-07-26,297038
Brazil,BRA,2020-07-27,319653
Brazil,BRA,2020-07-28,320702
Brazil,BRA,2020-07-29,323729
Brazil,BRA,2020-07-30,323537
Brazil,BRA,2020-07-31,324751
Brazil,BRA,2020-08-01,322627
Brazil,BRA,2020-08-02,319119
Brazil,BRA,2020-08-03,313364
Brazil,BRA,2020-08-04,314586
Brazil,BRA,2020-08-05,307943
Brazil,BRA,2020-08-06,318730
Brazil,BRA,2020-08-07,306808
Brazil,BRA,2020-08-08,302110
Brazil,BRA,2020-08-09,299957
Brazil,BRA,2020-08-10,304535
Brazil,BRA,2020-08-11,301745
Brazil,BRA,2020-08-12,307152
Brazil,BRA,2020-08-13,307709
Brazil,BRA,2020-08-14,305712
Brazil,BRA,2020-08-15,312664
Brazil,BRA,2020-08-16,313078
Brazil,BRA,2020-08-17,304684
Brazil,BRA,2020-08-18,304775
Brazil,BRA,2020-08-19,302100
Brazil,BRA,2020-08-20,297724
Brazil,BRA,2020-08-21,291867
Brazil,BRA,2020-08-22,277099
Brazil,BRA,2020-08-23,256810
Brazil,BRA,2020-08-24,265266
Brazil,BRA,2020-08-25,265586
Brazil,BRA,2020-08-26,263291
Brazil,BRA,2020-08-27,262641
Brazil,BRA,2020-08-28,260504
Brazil,BRA,2020-08-29,259416
Brazil,BRA,2020-08-30,272473
Brazil,BRA,2020-08-31,263791
Brazil,BRA,2020-09-01,256528
Brazil,BRA,2020-09-02,285411
Brazil,BRA,2020-09-03,280936
Brazil,BRA,2020-09-04,280709
Brazil,BRA,2020-09-05,280247
Brazil,BRA,2020-09-06,288029
Brazil,BRA,2020-09-07,276847
Brazil,BRA,2020-09-08,275210
Brazil,BRA,2020-09-09,239522
Brazil,BRA,2020-09-10,211142
Brazil,BRA,2020-09-11,200024
Brazil,BRA,2020-09-12,196808
Brazil,BRA,2020-09-13,189332
Brazil,BRA,2020-09-14,192687
Brazil,BRA,2020-09-15,192934
Brazil,BRA,2020-09-16,197816
Brazil,BRA,2020-09-17,220190
Brazil,BRA,2020-09-18,221194
Brazil,BRA,2020-09-19,216940
Brazil,BRA,2020-09-20,213019
Brazil,BRA,2020-09-21,212553
Brazil,BRA,2020-09-22,214174
Brazil,BRA,2020-09-23,212458
Brazil,BRA,2020-09-24,209341
Brazil,BRA,2020-09-25,205802
Brazil,BRA,2020-09-26,202316
Brazil,BRA,2020-09-27,194430
Brazil,BRA,2020-09-28,189751
Brazil,BRA,2020-09-29,187680
Brazil,BRA,2020-09-30,187396
Brazil,BRA,2020-10-01,185918
Brazil,BRA,2020-10-02,186050
Brazil,BRA,2020-10-03,189390
Brazil,BRA,2020-10-04,190910
Brazil,BRA,2020-10-05,188842
Brazil,BRA,2020-10-06,182980
Brazil,BRA,2020-10-07,181771
Brazil,BRA,2020-10-08,191619
Brazil,BRA,2020-10-09,189759
Brazil,BRA,2020-10-10,181352
Brazil,BRA,2020-10-11,175365
Brazil,BRA,2020-10-12,175804
Brazil,BRA,2020-10-13,179690
Brazil,BRA,2020-10-14,176173
Brazil,BRA,2020-10-15,144487
Brazil,BRA,2020-10-16,140169
Brazil,BRA,2020-10-17,140942
Brazil,BRA,2020-10-18,144412
Brazil,BRA,2020-10-19,141725
Brazil,BRA,2020-10-20,140365
Brazil,BRA,2020-10-21,147319
Brazil,BRA,2020-10-22,160326
Brazil,BRA,2020-10-23,157909
Brazil,BRA,2020-10-24,154244
Brazil,BRA,2020-10-25,153356
Brazil,BRA,2020-10-26,156273
Brazil,BRA,2020-10-27,158784
Brazil,BRA,2020-10-28,159127
Brazil,BRA,2020-10-29,165687
Brazil,BRA,2020-10-30,169498
Brazil,BRA,2020-10-31,170746
Brazil,BRA,2020-11-01,163002
Brazil,BRA,2020-11-02,154970
Brazil,BRA,2020-11-03,151577
Brazil,BRA,2020-11-04,144352
Brazil,BRA,2020-11-05,126408
Brazil,BRA,2020-11-06,121755
Brazil,BRA,2020-11-07,117943
Brazil,BRA,2020-11-08,114523
Brazil,BRA,2020-11-09,117956
Brazil,BRA,2020-11-10,118410
Brazil,BRA,2020-11-11,120826
Brazil,BRA,2020-11-12,133995
Brazil,BRA,2020-11-13,158350
Brazil,BRA,2020-11-14,169263
Brazil,BRA,2020-11-15,179471
Brazil,BRA,2020-11-16,195398
Brazil,BRA,2020-11-17,198978
Brazil,BRA,2020-11-18,201432
Brazil,BRA,2020-11-19,211714
Brazil,BRA,2020-11-20,197474
Brazil,BRA,2020-11-21,200185
Brazil,BRA,2020-11-22,209512
Brazil,BRA,2020-11-23,203827
Brazil,BRA,2020-11-24,208308
Brazil,BRA,2020-11-25,211144
Brazil,BRA,2020-11-26,206950
Brazil,BRA,2020-11-27,220757
Brazil,BRA,2020-11-28,222453
Brazil,BRA,2020-11-29,218186
Brazil,BRA,2020-11-30,237486
Brazil,BRA,2020-12-01,243339
Brazil,BRA,2020-12-02,248270
Brazil,BRA,2020-12-03,268079
Brazil,BRA,2020-12-04,270044
Brazil,BRA,2020-12-05,282864
Brazil,BRA,2020-12-06,295618
Brazil,BRA,2020-12-07,286905
Brazil,BRA,2020-12-08,288800
Brazil,BRA,2020-12-09,288033
Brazil,BRA,2020-12-10,288212
Brazil,BRA,2020-12-11,291802
Brazil,BRA,2020-12-12,294715
Brazil,BRA,2020-12-13,302259
Brazil,BRA,2020-12-14,302950
Brazil,BRA,2020-12-15,298412
Brazil,BRA,2020-12-16,303234
Brazil,BRA,2020-12-17,295035
Brazil,BRA,2020-12-18,312156
Brazil,BRA,2020-12-19,328635
Brazil,BRA,2020-12-20,326751
Brazil,BRA,2020-12-21,333028
Brazil,BRA,2020-12-22,336648
Brazil,BRA,2020-12-23,336474
Brazil,BRA,2020-12-24,348787
Brazil,BRA,2020-12-25,324909
Brazil,BRA,2020-12-26,315159
Brazil,BRA,2020-12-27,285582
Brazil,BRA,2020-12-28,252651
Brazil,BRA,2020-12-29,245685
Brazil,BRA,2020-12-30,241214
Brazil,BRA,2020-12-31,244730
Brazil,BRA,2021-01-01,253683
Brazil,BRA,2021-01-02,250380
Brazil,BRA,2021-01-03,252018
Brazil,BRA,2021-01-04,250599
Brazil,BRA,2021-01-05,249461
Brazil,BRA,2021-01-06,248919
Brazil,BRA,2021-01-07,246849
Brazil,BRA,2021-01-08,254630
Brazil,BRA,2021-01-09,285700
Brazil,BRA,2021-01-10,313130
Brazil,BRA,2021-01-11,359593
Brazil,BRA,2021-01-12,372044
Brazil,BRA,2021-01-13,377860
Brazil,BRA,2021-01-14,385237
Brazil,BRA,2021-01-15,382706
Brazil,BRA,2021-01-16,362621
Brazil,BRA,2021-01-17,379784
Brazil,BRA,2021-01-18,379061
Brazil,BRA,2021-01-19,382309
Brazil,BRA,2021-01-20,380158
Brazil,BRA,2021-01-21,378227
Brazil,BRA,2021-01-22,381713
Brazil,BRA,2021-01-23,373074
Brazil,BRA,2021-01-24,360428
Brazil,BRA,2021-01-25,361195
Brazil,BRA,2021-01-26,356478
Brazil,BRA,2021-01-27,359623
Brazil,BRA,2021-01-28,359492
Brazil,BRA,2021-01-29,358627
Brazil,BRA,2021-01-30,361319
Brazil,BRA,2021-01-31,364593
Brazil,BRA,2021-02-01,360721
Brazil,BRA,2021-02-02,360154
Brazil,BRA,2021-02-03,357929
Brazil,BRA,2021-02-04,350062
Brazil,BRA,2021-02-05,342544
Brazil,BRA,2021-02-06,337606
Brazil,BRA,2021-02-07,328652
Brazil,BRA,2021-02-08,320820
Brazil,BRA,2021-02-09,319909
Brazil,BRA,2021-02-10,318757
Brazil,BRA,2021-02-11,316147
Brazil,BRA,2021-02-12,319747
Brazil,BRA,2021-02-13,317616
Brazil,BRA,2021-02-14,318290
Brazil,BRA,2021-02-15,311959
Brazil,BRA,2021-02-16,309873
Brazil,BRA,2021-02-17,318631
Brazil,BRA,2021-02-18,322416
Brazil,BRA,2021-02-19,319580
Brazil,BRA,2021-02-20,316717
Brazil,BRA,2021-02-21,316221
Brazil,BRA,2021-02-22,329394
Brazil,BRA,2021-02-23,333661
Brazil,BRA,2021-02-24,328450
Brazil,BRA,2021-02-25,335894
Brazil,BRA,2021-02-26,345716
Brazil,BRA,2021-02-27,359835
Brazil,BRA,2021-02-28,373954
Brazil,BRA,2021-03-01,378084
Brazil,BRA,2021-03-02,383085
Brazil,BRA,2021-03-03,391841
Brazil,BRA,2021-03-04,389051
Brazil,BRA,2021-03-05,394167
Brazil,BRA,2021-03-06,403271
Brazil,BRA,2021-03-07,413597
Brazil,BRA,2021-03-08,421604
Brazil,BRA,2021-03-09,468085
Brazil,BRA,2021-03-10,464664
Brazil,BRA,2021-03-11,475503
Brazil,BRA,2021-03-12,483675
Brazil,BRA,2021-03-13,483985
Brazil,BRA,2021-03-14,494153
Brazil,BRA,2021-03-15,500722
Brazil,BRA,2021-03-16,464026
Brazil,BRA,2021-03-17,467944
Brazil,BRA,2021-03-18,481106
Brazil,BRA,2021-03-19,491533
Brazil,BRA,2021-03-20,503103
Brazil,BRA,2021-03-21,508010
Brazil,BRA,2021-03-22,510901
Brazil,BRA,2021-03-23,514863
Brazil,BRA,2021-03-24,527917
Brazil,BRA,2021-03-25,526484
Brazil,BRA,2021-03-26,526173
Brazil,BRA,2021-03-27,539349
Brazil,BRA,2021-03-28,533024
Brazil,BRA,2021-03-29,539903
Brazil,BRA,2021-03-30,536455
Brazil,BRA,2021-03-31,526089
Brazil,BRA,2021-04-01,528090
Brazil,BRA,2021-04-02,528736
Brazil,BRA,2021-04-03,519675
Brazil,BRA,2021-04-04,505668
Brazil,BRA,2021-04-05,463235
Brazil,BRA,2021-04-06,450268
Brazil,BRA,2021-04-07,439986
Brazil,BRA,2021-04-08,442471
Brazil,BRA,2021-04-09,444458
Brazil,BRA,2021-04-10,440013
Brazil,BRA,2021-04-11,463092
Brazil,BRA,2021-04-12,491409
Brazil,BRA,2021-04-13,497067
Brazil,BRA,2021-04-14,504207
Brazil,BRA,2021-04-15,499414
Brazil,BRA,2021-04-16,480302
Brazil,BRA,2021-04-17,466824
Brazil,BRA,2021-04-18,459281
Brazil,BRA,2021-04-19,455085
Brazil,BRA,2021-04-20,461048
Brazil,BRA,2021-04-21,455887
Brazil,BRA,2021-04-22,443082
Brazil,BRA,2021-04-23,449288
Brazil,BRA,2021-04-24,421292
Brazil,BRA,2021-04-25,404623
Brazil,BRA,2021-04-26,408124
Brazil,BRA,2021-04-27,397716
Brazil,BRA,2021-04-28,395728
Brazil,BRA,2021-04-29,398487
Brazil,BRA,2021-04-30,398494
Brazil,BRA,2021-05-01,422705
Brazil,BRA,2021-05-02,421933
Brazil,BRA,2021-05-03,417760
Brazil,BRA,2021-05-04,414123
Brazil,BRA,2021-05-05,410106
Brazil,BRA,2021-05-06,415325
Brazil,BRA,2021-05-07,408894
Brazil,BRA,2021-05-08,412885
Brazil,BRA,2021-05-09,423438
Brazil,BRA,2021-05-10,419904
Brazil,BRA,2021-05-11,429880
Brazil,BRA,2021-05-12,430461
Brazil,BRA,2021-05-13,425817
Brazil,BRA,2021-05-14,429214
Brazil,BRA,2021-05-15,430426
Brazil,BRA,2021-05-16,437076
Brazil,BRA,2021-05-17,440655
Brazil,BRA,2021-05-18,442685
Brazil,BRA,2021-05-19,447401
Brazil,BRA,2021-05-20,450131
Brazil,BRA,2021-05-21,452658
Brazil,BRA,2021-05-22,460105
Brazil,BRA,2021-05-23,451424
Brazil,BRA,2021-05-24,460905
Brazil,BRA,2021-05-25,455783
Brazil,BRA,2021-05-26,463365
Brazil,BRA,2021-05-27,461373
Brazil,BRA,2021-05-28,462640
Brazil,BRA,2021-05-29,448068
Brazil,BRA,2021-05-30,420981
Brazil,BRA,2021-05-31,424161
Brazil,BRA,2021-06-01,431862
Brazil,BRA,2021-06-02,424798
Brazil,BRA,2021-06-03,430271
Brazil,BRA,2021-06-04,445386
Brazil,BRA,2021-06-05,461310
Brazil,BRA,2021-06-06,449478
Brazil,BRA,2021-06-07,435825
Brazil,BRA,2021-06-08,431942
Brazil,BRA,2021-06-09,438664
Brazil,BRA,2021-06-10,412649
Brazil,BRA,2021-06-11,402796
Brazil,BRA,2021-06-12,407497
Brazil,BRA,2021-06-13,454710
Brazil,BRA,2021-06-14,467393
Brazil,BRA,2021-06-15,465704
Brazil,BRA,2021-06-16,468394
Brazil,BRA,2021-06-17,496092
Brazil,BRA,2021-06-18,505711
Brazil,BRA,2021-06-19,491661
Brazil,BRA,2021-06-20,505344
Brazil,BRA,2021-06-21,508932
Brazil,BRA,2021-06-22,515162
Brazil,BRA,2021-06-23,514219
Brazil,BRA,2021-06-24,521432
Brazil,BRA,2021-06-25,541293
Brazil,BRA,2021-06-26,540853
Brazil,BRA,2021-06-27,521298
Brazil,BRA,2021-06-28,503144
Brazil,BRA,2021-06-29,492670
Brazil,BRA,2021-06-30,481571
Brazil,BRA,2021-07-01,458652
Brazil,BRA,2021-07-02,387260
Brazil,BRA,2021-07-03,378821
Brazil,BRA,2021-07-04,364709
Brazil,BRA,2021-07-05,355131
Brazil,BRA,2021-07-06,349210
Brazil,BRA,2021-07-07,344109
Brazil,BRA,2021-07-08,341710
Brazil,BRA,2021-07-09,351896
Brazil,BRA,2021-07-10,340458
Brazil,BRA,2021-07-11,333030
Brazil,BRA,2021-07-12,326978
Brazil,BRA,2021-07-13,320132
Brazil,BRA,2021-07-14,314460
Brazil,BRA,2021-07-15,296978
Brazil,BRA,2021-07-16,300692
Brazil,BRA,2021-07-17,299756
Brazil,BRA,2021-07-18,287610
Brazil,BRA,2021-07-19,273445
Brazil,BRA,2021-07-20,286634
Brazil,BRA,2021-07-21,284874
Brazil,BRA,2021-07-22,267444
Brazil,BRA,2021-07-23,264225
Brazil,BRA,2021-07-24,261193
Brazil,BRA,2021-07-25,324334
Brazil,BRA,2021-07-26,328086
Brazil,BRA,2021-07-27,312089
Brazil,BRA,2021-07-28,315817
Brazil,BRA,2021-07-29,329636
Brazil,BRA,2021-07-30,323132
Brazil,BRA,2021-07-31,315658
Brazil,BRA,2021-08-01,247830
Brazil,BRA,2021-08-02,247321
Brazil,BRA,2021-08-03,249695
Brazil,BRA,2021-08-04,245839
Brazil,BRA,2021-08-05,236744
Brazil,BRA,2021-08-06,229447
Brazil,BRA,2021-08-07,227218
Brazil,BRA,2021-08-08,228473
Brazil,BRA,2021-08-09,233924
Brazil,BRA,2021-08-10,227314
Brazil,BRA,2021-08-11,224256
Brazil,BRA,2021-08-12,226825
Brazil,BRA,2021-08-13,218552
Brazil,BRA,2021-08-14,218480
Brazil,BRA,2021-08-15,210254
Brazil,BRA,2021-08-16,198363
Brazil,BRA,2021-08-17,198427
Brazil,BRA,2021-08-18,200813
Brazil,BRA,2021-08-19,203541
Brazil,BRA,2021-08-20,212812
Brazil,BRA,2021-08-21,209145
Brazil,BRA,2021-08-22,209099
Brazil,BRA,2021-08-23,206345
Brazil,BRA,2021-08-24,206792
Brazil,BRA,2021-08-25,205424
Brazil,BRA,2021-08-26,198683
Brazil,BRA,2021-08-27,187640
Brazil,BRA,2021-08-28,182349
Brazil,BRA,2021-08-29,175807
Brazil,BRA,2021-08-30,172118
Brazil,BRA,2021-08-31,170924
Brazil,BRA,2021-09-01,168287
Brazil,BRA,2021-09-02,162004
Brazil,BRA,2021-09-03,158678
Brazil,BRA,2021-09-04,153934
Brazil,BRA,2021-09-05,152154
Brazil,BRA,2021-09-06,149259
Brazil,BRA,2021-09-07,148964
Brazil,BRA,2021-09-08,147652
Brazil,BRA,2021-09-09,136708
Brazil,BRA,2021-09-10,123793
Brazil,BRA,2021-09-11,128404
Brazil,BRA,2021-09-12,118790
Brazil,BRA,2021-09-13,111300
Brazil,BRA,2021-09-14,109000
Brazil,BRA,2021-09-15,106491
Brazil,BRA,2021-09-16,106252
Brazil,BRA,2021-09-17,106602
Brazil,BRA,2021-09-18,110118
Brazil,BRA,2021-09-19,105369
Brazil,BRA,2021-09-20,241161
Brazil,BRA,2021-09-21,240004
Brazil,BRA,2021-09-22,241243
Brazil,BRA,2021-09-24,249530
Brazil,BRA,2021-09-25,239734
Brazil,BRA,2021-09-26,247970
Brazil,BRA,2021-09-27,113552
Brazil,BRA,2021-09-28,112762
Brazil,BRA,2021-09-29,119301
Brazil,BRA,2021-09-30,134696
Brazil,BRA,2021-10-01,115979
Brazil,BRA,2021-10-02,118895
Brazil,BRA,2021-10-03,118035
Brazil,BRA,2021-10-04,115813
Brazil,BRA,2021-10-05,116149
Brazil,BRA,2021-10-06,112151
Brazil,BRA,2021-10-07,117284
Brazil,BRA,2021-10-08,117421
Brazil,BRA,2021-10-09,105485
Brazil,BRA,2021-10-10,105079
Brazil,BRA,2021-10-11,108064
Brazil,BRA,2021-10-12,107699
Brazil,BRA,2021-10-13,104192
Brazil,BRA,2021-10-14,91023
Brazil,BRA,2021-10-15,80982
Brazil,BRA,2021-10-16,79679
Brazil,BRA,2021-10-17,76746
Brazil,BRA,2021-10-18,71545
Brazil,BRA,2021-10-19,68644
Brazil,BRA,2021-10-20,69172
Brazil,BRA,2021-10-21,74782
Brazil,BRA,2021-10-22,82539
Brazil,BRA,2021-10-23,85104
Brazil,BRA,2021-10-24,84367
Brazil,BRA,2021-10-25,84833
Brazil,BRA,2021-10-26,85299
Brazil,BRA,2021-10-27,83650
Brazil,BRA,2021-10-28,84105
Brazil,BRA,2021-10-29,85680
Brazil,BRA,2021-10-30,84095
Brazil,BRA,2021-10-31,81558
Brazil,BRA,2021-11-01,80535
Brazil,BRA,2021-11-02,81092
Brazil,BRA,2021-11-03,79133
Brazil,BRA,2021-11-04,72140
Brazil,BRA,2021-11-05,69617
Brazil,BRA,2021-11-06,67701
Brazil,BRA,2021-11-07,69057
Brazil,BRA,2021-11-08,70230
Brazil,BRA,2021-11-09,69584
Brazil,BRA,2021-11-10,71384
Brazil,BRA,2021-11-11,75901
Brazil,BRA,2021-11-12,73513
Brazil,BRA,2021-11-13,75461
Brazil,BRA,2021-11-14,76738
Brazil,BRA,2021-11-15,79514
Brazil,BRA,2021-11-16,77528
Brazil,BRA,2021-11-17,74689
Brazil,BRA,2021-11-18,68659
Brazil,BRA,2021-11-19,68363
Brazil,BRA,2021-11-20,65364
Brazil,BRA,2021-11-21,64121
Brazil,BRA,2021-11-22,58312
Brazil,BRA,2021-11-23,59309
Brazil,BRA,2021-11-24,59104
Brazil,BRA,2021-11-25,64498
Brazil,BRA,2021-11-26,65451
Brazil,BRA,2021-11-27,65276
Brazil,BRA,2021-11-28,64313
Brazil,BRA,2021-11-29,64713
Brazil,BRA,2021-11-30,63630
Brazil,BRA,2021-12-01,64879
Brazil,BRA,2021-12-02,64277
Brazil,BRA,2021-12-03,62760
Brazil,BRA,2021-12-04,63544
Brazil,BRA,2021-12-05,61779
Brazil,BRA,2021-12-06,61384
Brazil,BRA,2021-12-07,62185
Brazil,BRA,2021-12-08,62727
Brazil,BRA,2021-12-09,63267
Brazil,BRA,2021-12-10,61909
Brazil,BRA,2021-12-11,58277
Brazil,BRA,2021-12-12,55415
Brazil,BRA,2021-12-13,49932
Brazil,BRA,2021-12-14,46776
Brazil,BRA,2021-12-15,44473
Brazil,BRA,2021-12-16,38049
Brazil,BRA,2021-12-17,33440
Brazil,BRA,2021-12-18,27882
Brazil,BRA,2021-12-19,24196
Brazil,BRA,2021-12-20,24164
Brazil,BRA,2021-12-21,23895
Brazil,BRA,2021-12-22,23907
Brazil,BRA,2021-12-23,23702
Brazil,BRA,2021-12-24,21707
Brazil,BRA,2021-12-25,21632
Brazil,BRA,2021-12-26,21717
Brazil,BRA,2021-12-27,18394
Brazil,BRA,2021-12-28,25674
Brazil,BRA,2021-12-29,30420
Brazil,BRA,2021-12-30,35229
Brazil,BRA,2021-12-31,40906
Brazil,BRA,2022-01-01,50666
Brazil,BRA,2022-01-02,56784
Brazil,BRA,2022-01-03,60770
Brazil,BRA,2022-01-04,53792
Brazil,BRA,2022-01-05,58802
Brazil,BRA,2022-01-06,69131
Brazil,BRA,2022-01-07,87270
Brazil,BRA,2022-01-08,109691
Brazil,BRA,2022-01-09,162701
Brazil,BRA,2022-01-10,208018
Brazil,BRA,2022-01-11,230679
Brazil,BRA,2022-01-12,253617
Brazil,BRA,2022-01-13,305623
Brazil,BRA,2022-01-14,364987
Brazil,BRA,2022-01-15,427987
Brazil,BRA,2022-01-16,476981
Brazil,BRA,2022-01-17,476198
